companyId,positionLables,industryLables,businessZones,positionId,positionName,createTime,positionAdvantage,salary,workYear,education,city,jobNature,industryField,companyShortName,companySize,financeStage,companyLabelList,district,companyFullName,firstType,secondType,isSchoolJob,subwayline,stationname,linestaion,longitude,latitude,content,topSalary,bottomSalary,avgSalary,crateTime
323638,"{专员,数学,统计,SPSS,谷歌分析}",{},"{振华路,沧口,四流中路}",4133901,数据分析,2018-03-20 18:00:28,战略伙伴,4k-6k,1-3年,大专,青岛,全职,"移动互联网,电子商务",谷雅国际,50-150人,未融资,"{""\""\""""}",李沧区,青岛谷雅国际电子商务有限公司,产品/需求/项目类,数据分析,0,3号线,永平路,3号线_永平路,120.384405,36.170947,岗位职责：1、独立网站后台数据分析，谷歌分析FB等平台数据分析且写出分析报告任职要求；1、大专以上学历，数学、统计学专业优先；2、具有数理统计、经济学、数据库原理及相关知识，精通EXCEL等统计软件；3、对数据敏感，具有较强的逻辑思维能力和分析解决问题能力，思维清晰，表达准确。我们能为你提供：培训福利：专业的知识和业务培训“一对一”帮带法定福利：五险一金节日福利：三八节、圣诞节、中秋节、春节发放节日福利生日福利：员工生日当月，可获得生日礼物餐费福利：工作日提供餐费补贴免费体检：公司组织对员工每年度一次的免费健康体检员工团建：野外拓展、集体旅游、日常激励等这里有舒适的办公环境，有竞争力薪资，期待你们的加入！,6,4,5.0,2018-03-20 18:00:28
19559,"{大数据,数据挖掘}",{},"{梅陇,南方商城,古美,古美,古美}",3978940,高级数据分析师,2018-03-20 17:31:38,"平台好,领导好,团队牛,福利好",10k-17k,3-5年,本科,上海,全职,生活服务,热风 hotwind,2000人以上,不需要融资,"{技能培训,年底双薪,带薪年假,绩效奖金}",闵行区,热风投资有限公司,产品/需求/项目类,数据分析,0,12号线,顾戴路,1号线_莲花路;12号线_顾戴路,121.402757,31.132727,"岗位职责：1、负责维护Spark/HDFS或SQLServerSSIS数据处理架构；2、对业务部门进行数据需求支持，开展数据分析工作，基于数据分析成果，为业务部门提供策略分析和业务优化建议，持续改进运营效果；3、优化和完善数据分析体系，包括KPI指标体系、报表体系等；4、提升团队的整体运营水平，为团队的数据分析结果和质量负责；5、协助产品经理根据数据需求制定用户行为的埋点方案，并验证埋点数据的准确性；6、协助完成部分ETL工作，完善数据仓库的数据完整性、可用性；7、对零售数据进行梳理、挖掘，搭建相关业务数据分析体系。岗位要求：1、数学、统计学、计算机软件等相关专业本科或以上学历；2、3-5年及以上的数据分析相关工作经验；3、具有SQLServerSSIS或SparkSQL,SparkStreaming，SparkMlib，Druid，Redis，Kafka等控件的项目开发经验；4、熟悉使用SQL，熟悉hive等大数据平台和熟悉JavaScala优；5、较强的数据敏感性、优秀的逻辑分析和沟通表达能力、良好的逻辑思维能力和抗压能力。",17,10,13.5,2018-03-20 17:31:38
1690,"{游戏,大数据,数据挖掘}","{游戏,大数据,数据挖掘}",,4209614,资深数据分析师,2018-03-20 17:10:55,"地铁周边,12天年假,五险一金,年度体检",15k-25k,3-5年,本科,北京,全职,"移动互联网 ,游戏",Gamegou,15-50人,未融资,"{帅哥美女,谷歌合作伙伴,足球游戏,年度旅游}",海淀区,玩够网络科技有限公司,产品/需求/项目类,数据分析,0,10号线,西土城,10号线_西土城;10号线_牡丹园;10号线_健德门,116.36729,39.97918,岗位职责：1.主导整个项目数据收集和分析流程，精准提炼数据和分析，形成结论，并跟踪反馈整个过程；2..熟悉游戏分析的相关指标体系，有自己的深入见解；3.独立主导建设服务于游戏的通用分析框架并把框架抽象自动化，且主动推进实现，促进产品优化和提升4..整合外部数据，并结合游戏内用户行为，对用户进行多维度分析和挖掘，撰写高质量的分析报告，指导产品走向和项目改善；任职要求：1..统计学、数学、信息与计算科学、计算机（有数据挖掘或BI经验）等相关专业本科以上学历，1年以上互联网数据分析经验；2..熟练使用Excel、SQL语句且工作曾使用过Hadoop\Hive\presto\SQLserver\MySQL等中的至少一种。有hadoop、bash使用经验优先；3.精通使用SPSS、weka、R、python、matlab等统计分析软件中的至少一种；4.具有良好的沟通、表达能力，能够快速、准确地理解产品需求，并能主动且创新性地解决问题5.良好的逻辑思维与表达能力，善于用简单语言表述复杂结论；工作独立性强，强烈的自我驱动型，善于团队合作和管理；良好的数据敏感度，善于从海量数据中提炼核心结果；6.热爱游戏，有游戏运营经验优先,25,15,20.0,2018-03-20 17:10:55
34030,"{高级,图像处理,数据挖掘,机器学习,图形处理}",{},,4294515,大数据分析师,2018-03-20 16:55:58,"每天6小时,每周4天",20k-40k,3-5年,本科,北京,全职,教育,互联时代,150-500人,D轮及以上,"{带薪年假,帅哥多,美女多,通讯津贴}",朝阳区,北京互联时代通讯科技有限公司,开发/测试/运维类,数据开发,0,15号线,奥林匹克公园,5号线_大屯路东;8号线_奥林匹克公园;8号线_森林公园南门;15号线_大屯路东;15号线_安立路;15号线_奥林匹克公园,116.405186,40.004284,1、通过数据分析支持产品改进及新模式的探索；2、构建用户行为建模和数据评估体系；3、构建业务数据分析体系，帮助确定各项业务数据指标；4、负责用户行为数据分析，挖掘用户属性及用户喜好等需求，为个性化产品推荐提供支持；5、负责构建产品、运营及活动用户行为评估体系，通过数据分析对产品、运营、市场提出建议并推动实施。任职要求：1、统计学、应用数学等相关专业，本科及以上学历；2、三年以上互联网或咨询公司相关经验；3、较强的数据敏感度，逻辑分析能力和文档写作能力；4、有责任心，良好的沟通能力和组织管理能力以及心理承受能力，勇于接受挑战。,40,20,30.0,2018-03-20 16:55:58
173334,"{游戏,体育运动,页游,手游,端游}","{游戏,体育运动,页游,手游,端游}",,3671476,高级游戏数据分析师,2018-03-20 16:55:26,"五险一金,年轻团队,扁平化管理",10k-17k,3-5年,本科,福州,全职,"游戏,移动互联网",龙腾简合,150-500人,未融资,{},台江区,福州龙腾简合网络技术有限公司,开发/测试/运维类,数据开发,0,,,,0.0,0.0,"【岗位职责】：1、负责满足运营部门、策划部门所提出的数据需求;2、进行游戏内容,功能的统计分析,优化运营活动以及游戏产品,并将方案落地;3、监控游戏日常指标,定位游戏问题,及时反馈给相关部门;4、定期制作用户调研问卷,了解玩家意向及搜集数据;【任职要求】：1、游戏数据经验3年以上,手游经验2年以上；2、熟悉游戏业务,精通游戏数据逻辑；3、熟练使用数据处理软件,熟练与数据源交互(包括不限于SQL,SPSS,Excel,Python）4、资深游戏玩家或者热爱游戏行业优先。【公司福利】：1、上班时间：9:00-18:00，五天七小时制；2、福利假期：法定福利假、带薪年假；3、基本福利：五险一金、年度体检；4、礼金/津贴：餐补、过节福利、生日/生育/结婚礼、加班费；5、奖金：项目奖金、年终奖、全勤奖、伯乐奖；6、员工活动：体育项目、部门活动经费、不定期的公司聚餐和活动。",17,10,13.5,2018-03-20 16:55:26
91,"{大数据,数据挖掘}",{},"{望京,大山子,花家地}",4065052,高德-数据分析师,2018-03-20 16:21:02,阿里大平台,20k-35k,1-3年,不限,北京,全职,移动互联网,阿里巴巴—高德,2000人以上,上市公司,"{弹性工作,帅哥多,美女多,五险一金}",朝阳区,高德软件有限公司,产品/需求/项目类,数据分析,0,15号线,望京南,14号线东段_望京;14号线东段_阜通;14号线东段_望京南;15号线_望京,116.48093,39.98977005,1、负责高德地图数据分析系统规划，包括报表设计、数据建模、架构设计等；针对移动互联网产品和用户，需要有能力在海量数据中进行特征提取与分析；2、配合平台产品或业务线线对其用户数据进行深度分析与挖掘，提供数据支撑，并持续优化分析系统；能独立完成业务数据建模；并将结果转化为运营指标；3、完善数据报表体系，及时准确监控运营状况，并提供专业分析报告。关注产品线日常运营数据报表，从数据出发给业务部门提出相应的优化建议。职位邀请：1.两年以上互联网工作经验，熟悉并热衷于互联网产品尤其是移动端产品，对业务有敏锐的观察力和数据洞见；2.两年以上互联网数据产品经验或相关项目管理经验者优先；3.精通Excel，掌握R、SAS、SPSS任一数据分析工具，R优先；4.掌握SQL、hadoop海量数据处理，有构建海量数据数据仓库经验优先；5.对数字有敏锐的观察力，喜欢和数字打交道，严谨细致；较强的分析能力，逻辑推理能力；6.较强的书面及口头表达能力；具有较强的自主学习能力，乐于接受挑战；7.有责任心、具有团队合作精神，能承受一定的工作压力。,35,20,27.5,2018-03-20 16:21:02
336268,"{数据挖掘,大数据,建模}",{},{穆厝},4293590,数据分析师,2018-03-20 15:53:58,"爬虫,分析",7k-8k,不限,不限,厦门,全职,金融 移动互联网,MORE,15-50人,A轮,"{年底双薪,年终分红,股票期权}",湖里区,厦门虚拟云链网络科技有限公司,开发/测试/运维类,数据开发,0,,,,118.161921,24.51499,岗位要求1、了解底层数据的架构技术以及应用层数据分析和算法的基本概念，能够运用数据作为产品解决业务方运营及决策问题；2、熟悉行业产品。对于新事物，特别区块链行业未来的新趋势、产品或商业有强烈的好奇心；3、熟练使用Python、SQL、VBA、PowerBI和预测工具，具有独立搭建报表仪表盘经验（报表可读性、可视化均有高要求，带作品展示最佳）；4、对数据敏感，具备良好的逻辑分析能力和系统性思维能力,8,7,7.5,2018-03-20 15:53:58
16831,"{地图,Java,架构}","{地图,Java,架构}",,4293036,大数据分析工程师,2018-03-20 15:14:08,"弹性工作,敏捷开发,无加班",15k-25k,1-3年,本科,广州,全职,移动互联网,武汉佰钧成技术有限公司,2000人以上,不需要融资,"{带薪年假,计算机软件,管理规范,定期体检}",天河区,武汉佰钧成技术有限责任公司,开发/测试/运维类,数据开发,0,,,,0.0,0.0,"·岗位描述：1、系统设计和工程团队的重点是各行业大数据分析产品设计方面的技术创新和卓越表现。2、小组负责设计、实施和验证，以满足客户的要求。3、我们正在寻找具有良好设计和开发技能的软件开发人员。该角色承担着设计和开发新应用程序以及优化和改进大数据分析现有应用程序的技术责任。·技术责任:1、与产品所有人合作，根据需求建立经济高效、可靠的解决方案2、以商定的成本和良好的质量实施解决方案3、将应用程序与其他/外部系统或应用程序集成4、故障排除和错误修复5、部署应用程序和支持用户6、提出改进和优化意见并采取后续行动·岗位要求：1、学士学位或同等学历/以上2、3年以上大数据生态系统项目工作经验，如Hadoop、Hive、HBase、Spark、Kafka等；3、在面向对象编程方面经验丰富，并且在开发语言(Java和/或Python)方面经验丰富的客户项目中，Python经验优先4、在处理大量结构化和非结构化数据方面经验丰富。有地图还原经验者优先5、熟悉Linux外壳脚本，知道如何配置和调整开源软件6、在使用JBoss/firfly、Git、Gerrit方面经验丰富7、熟悉关系数据库(MySql、PostgresSql、Oracle等)。)和NoSQL(Hbase、MongoDB、Redis等)8、具备大数据产品容量和性能调整经验者优先9、有Web用户界面开发经验者优先，尤其是反应和其他工业体系结构10、良好的沟通并愿意与公司合作11、自我激励和团队合作TheSystemsDesignandEngineeringgroup’sfocusisontechnicalinnovationandexcellenceinBigDataAnalyticsproductdesignforvariousindustry.Thegrouphasresponsibilityfordesign,implementationandverificationtomeetrequirementsofEricsson’scustomers.Wearelookingforsoftwaredeveloperwithgooddesignanddevelopmentskills.ThisrolecarriestechnicalresponsibilityincludingdesigninganddevelopingnewapplicationandoptimizingandimprovingtheexistingapplicationofBigDataAnalytics.Thesuccessfulcandidatewillhavetechnicalresponsibilitiesincluding:?WorkwithProductOwnertobuildupacost-effectiveandreliablesolutionbasedonrequirement?Implementthesolutionwithagreedcostandgoodquality?Integratetheapplicationwithother/externalsystemorapplication?Troubleshootingandbugfix?Deployapplicationandsupportuser?Proposeimprovementandoptimizationideasandfollowup?Bachelordegreeorequivalent/higher?3+yearsworkingexperienceinprojectsrelatedtoBigDataeco-system,likeHadoop,Hive,HBase,Spark,Kafka;?ExperiencedinOOprograming,andprovencustomerprojectwithdevelopmentlanguages,Javaand/orPython,Pythonexperiencetakesprecedence?Experiencedinprocessinglargeamountsofstructuredandunstructureddata.MapReduceexperienceisaplus?ExperiencedinLinuxshellscript,knowshowtoconfigureandtuneopensourcesoftware?ExperiencedinusingJBoss/Wildfly,Git,Gerrit?FamiliarwithRDBMS(MySql,PostgresSql,Oracle,etc.)andNoSQL(HBase,MongoDB,Redis,etc.)?ExperienceofcapacityandperformancetuninginBigDataproductisaplus?ExperienceinWebUIdevelopmentisaplus,especiallyReactandotherindustrialarchitecture?Goodcommunicationsandwillingtocorporate?Self-motivatedandteamworking",25,15,20.0,2018-03-20 15:14:08
114896,"{金融,数据挖掘,SPSS}","{金融,数据挖掘,SPSS}","{南油,后海,科技园}",4056754,数据分析师,2018-03-20 15:04:52,"高薪,发展性强,期权,弹性工作",12k-20k,3-5年,本科,深圳,全职,"移动互联网,企业服务",门庭科技,15-50人,A轮,"{弹性工作,领导好,节日礼物,五险一金}",南山区,深圳门庭科技有限公司,产品/需求/项目类,数据分析,0,2号线/蛇口线,登良,2号线/蛇口线_登良;2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_后海,113.938648,22.522432,1、通过数据分析提供数据支持2、熟悉公司各条业务线，包括运营、产品相关，能够通过数据分析为部门发展输出有价值的数据支持服务3、负责用户资源分配及任务完成关联性分析，实时跟踪平台任务完成及资源使用状态3、跟公司总体数据共同协作，完善公司运营数据模型任职要求：1、本科以上学历，统计学、金融学、经济学、数学等理科专业优先2、3年以上数据分析经验；互联网行业工作经验优先3、具有扎实的统计学、数据分析、数据挖掘基础，熟悉数据分析的手段4、对数据敏感，归纳、分析能力强，做事严谨细致5、精通office系列软件，熟悉access、mysql等数据库软件，有SPSS、Python、MATLAB等软件经验；有数据挖掘或建模应用经验优先6、具备良好的沟通能力，善于主动沟通7、工作主动积极，抗压性强,20,12,16.0,2018-03-20 15:04:52
45433,"{数据挖掘,机器学习,深度学习,人工智能,算法}",{},,4292803,数据分析师,2018-03-20 14:58:11,"环境优美,资源充足,团队优秀",20k-30k,1-3年,本科,香港特别行政区,全职,硬件,LIPC,2000人以上,上市公司,"{节日礼物,带薪年假,绩效奖金,岗位晋升}",离岛区,联想信息产品 （深圳）有限公司,开发/测试/运维类,数据开发,0,,,,114.137062,22.256859,"职责：负责理解商业需求，运用统计建模，数据挖掘，机器学习方法到复杂业务场景解决实际问题；?负责利用数据分析挖掘技术助力工业智能，解决供应链优化，工业产线流程优化，以及设备健康度管理等问题；?负责将数据算法理念演绎为通俗易懂的概念，协助开发团队进行实际的商业应用；?负责数据挖掘模型效果评估，部署上线，迭代优化工作；要求：具有统计学，计算机，数学，物理学等相关专业博士及以上学历，掌握扎实的统计学，数据挖掘，机器学习理论基础；?具有数据挖掘、神经网络、nlp、最优化、深度学习等方面，5年以上项目经验；?至少熟练掌握一种python/R/java/matlab/weka编程语言；?自我驱动能力，对新技术有强烈求知欲和学习能力；?良好的团队管理和沟通合作能力。具备以下条件优先：?在有影响力的期刊和会议发表数据挖掘，机器学习相关论文；?带团队参加过有影响力数据挖掘竞赛（kaggle,阿里巴巴大数据竞赛）TOP名次?精通数据挖掘算法的设计思想和求解手段；?参加过大规模机器学习算法开发应用的项目。",30,20,25.0,2018-03-20 14:58:11
5706,"{大数据,数据挖掘,BI}",{},"{望京,大山子,酒仙桥}",4292207,数据分析师,2018-03-20 14:16:41,"弹性工作,15天年假,免费班车,免费早午餐",20k-40k,3-5年,本科,北京,全职,"移动互联网,教育",洋葱数学,150-500人,C轮,"{产品领先行业,关注学习本源,明星跨界团队,股票期权}",朝阳区,光合新知（北京）科技有限公司,开发/测试/运维类,数据开发,0,,,,116.500139,39.991999,我们能给你：高速发展的产品（千万级用户，数据量级百亿+，16年中旬至今，日活/月活以及各种数据量基本都翻了一番，且已经跑出规模化营收），后续平台和业务依然将处于高速发展期，可以体验业务量从10到100的发展。学习型靠谱团队。不定期技术培训及技能分享。（SQL，Hive，业务等）产品和技术都很有数据sence，根据跑出的数据结果，落地扎实。岗位职责：搭建&迭代优化业务线核心指标体系。承接各业务线的迭代数据需求。开展出初中阶核心分析需求的方案设计。业务线的分析需求对应数据仓库和数据产品的沉淀。承接临时数据需求。我们需要你：2年以上数据分析经验，参与过2个及以上BI实际项目良好的沟通交流能力，文字表达能力对数据敏感，有产品意识，主动学习探索，善于发现问题并沟通解决对业务逻辑和数据变化敏感，具备优秀的逻辑分析能力熟练使用Excel和SQL，了解mongodb,40,20,30.0,2018-03-20 14:16:41
73937,"{电商,大数据,数据挖掘}","{电商,大数据,数据挖掘}","{上海电视台,南京西路,人民广场}",4241103,数据分析-实习,2018-03-20 13:57:30,"弹性工作,餐补,氛围好",1k-2k,不限,本科,上海,实习,移动互联网,上海第一财经数据,150-500人,D轮及以上,"{技能培训,年底双薪,节日礼物,绩效奖金}",静安区,上海第一财经数据科技有限公司,开发/测试/运维类,数据开发,1,,,,120.993464,30.994061,职位描述：-岗位职责：1.行业资讯、品牌动向日常追踪；2.协助分析师完成项目相关的行业背景资料收集，前期案头研究及案例收集，并整理成相关文档；3.协助管理团队日常文件管理工作；4.协助报告校对与审核；5.数据库标签清理与合并，协助数据分析团队建立外部数据库；6.其他分析师安排的临时工作。-岗位要求:1.2019、2020届本科及以上学历，能保证3-6个月兼职实习（每周至少连续3天），能提供6个月以上全职实习者优先；2.对美妆、母婴、服装行业感兴趣，对行业有一定积累者优先；3.具备较强的逻辑思考和数量分析能力；4.具备优秀的信息搜集、整合能力，有良好的写作能力和表达能力；5.熟练使用MSOFFICE，有SQL、R、Python或其他统计软件相关经验优先；6.做事细心，诚实敬业、有团队合作精神；7.有咨询类，互联网大数据类实习经验优先。-岗位福利:团队分析师手把手指导，接受团队分享培训；全面接触电商行业消费市场洞察的各个环节；在实践中锻炼数据分析能力，形成对大数据商业洞察的基础认识；优秀实习生有留任机会，可获得推荐信；薪资：100元/天+500元饭贴/月-公司简介:第一财经商业数据中心（CBNData）是集数据可视化、商业分析报告、数据自动化终端于一体的战略数据平台，以阿里巴巴的商业数据库为基础，输出产业经济全景分析和行业企业深刻洞察的数据产品，全面满足商业世界的数据刚需。CBNData以专业数据报告为核心产品，同时通过数据活动、数据电商培训、数据营销产品等构建数据整合营销传播体系，通过整合中国最大财经媒体集团的优势资源，以媒体加数据的倍增效应，全面提升中国商业世界运行效率。自2015年12月以来，第一财经商业数据中心（CBNData）已经连续发布100余份商业数据报告，在商业数据领域建立品牌优势。,2,1,1.5,2018-03-20 13:57:30
61921,"{大数据,数据挖掘}",{},"{北苑,大屯,亚运村}",4200571,数据分析（服务体验分析方向）,2018-03-20 13:35:33,公园办公、领导nice、福利待遇好等,9k-18k,3-5年,本科,北京,全职,"移动互联网,金融",人人行(借贷宝),2000人以上,C轮,"{年底双薪,节日礼物,绩效奖金,岗位晋升}",朝阳区,人人行科技有限公司,产品/需求/项目类,数据分析,0,15号线,大屯路东,5号线_大屯路东;15号线_关庄;15号线_大屯路东,116.428624,40.005402,"工作职责：1、熟悉互联网行业服务体系常用数据分析指标，完善服务体系数据分析模型，推动各部门的数据化运营；2、掌握服务运营数据的监控和分析方法，负责服务数据的跟踪统计分析，提供决策建议，构建服务体验指标体系；3、具有独立承担复杂分析任务的能力，负责需求调研、数据分析、数据挖掘模型的建立,支持各方不定期的数据相关需求；4、负责数据分析结果的可视化呈现，确认分析结果的价值落地；5、对数据敏感。建设、完善数据报告体系，定期输出数据周、月、季度等分析报告，了解项目发展情况和预期,提升现有数据分析的便捷性和深度；岗位要求：数据分析/数据建模经验1、统计学、数学、计算机信息类等相关专业优先，本科及以上学历，3年以上互联网数据分析或大数据相关岗位工作经验，有客服数据分析经验优先；2、熟练使用Excel、PPT、xmind等办公软件，熟悉SQL，有较好的文字、数据、图表呈现能力；3、熟悉数据分析领域常见产品，了解数据挖掘的相关知识，对数据采集、加工、可视化有深入理解，有大数据、数据建模相关从业经验优先；4、有较强的数据洞察力、逻辑思维能力和分析总结能力，有良好的团队沟通和团队协作能力。",18,9,13.5,2018-03-20 13:35:33
178281,"{金融,专家,数据挖掘}","{金融,专家,数据挖掘}",{永顺},4263675,高级数据分析师,2018-03-20 12:05:01,"发展空间,优秀团队,绩效奖金,薪酬福利",30k-50k,5-10年,本科,北京,全职,移动互联网,高级算法工程师/算法专家,500-2000人,D轮及以上,{},通州区,深圳市易捷网络科技有限公司,开发/测试/运维类,数据开发,0,,,,116.649482,39.951574,岗位职责：1.负责市场推广团队的数据分析，并参与推广策略的改进；2.参与运营团队的活动设计、负责活动效果的评估与改进；3.参与产品的设计与改进，负责产品效果的评估和改进；4.与渠道拓展团队合作，通过行业研究等方法，提供拓展思路；5.设计指标体系，建立用户增长模型，通过数据驱动帮助用户进行科学决策。任职要求：1.本科以上学历，计算机、数学、统计、经济学、社会学等专业优先考虑；2.有3~5年的数据分析师经验；3.精通SQL、HiveSQL等查询语言，有数据库建表经验的优先考虑；4.精通回归分析、相关分析等多元统计模型，了解分类算法、决策树等常用算法，至少精通一种分析软件，如SPSS、SAS、R，熟练使用python的优先考虑；5.熟悉互联网行业的前沿方法论，对cohort分析、增长黑客有深入了解；6.良好的逻辑推理能力、沟通能力、项目管理能力和文字表达能力；7.能够承受较大的工作压力，对数据分析有独特的见解和极大的热情。[备注]1.精通SQL、HiveSQL和SPSS是硬性要求;2.最近一份工作是互联网细分行业的Top3;3.本科学校前TOP50最佳.,50,30,40.0,2018-03-20 12:05:01
266793,"{数据挖掘,数据仓库}",{},{科华北路},4291146,大数据分析专员/助理,2018-03-20 11:51:22,无销售性质，公司内部晋升,6K-10K,不限,大专,成都,全职,"数据服务,金融",宝钻信息有限公司,50-150人,未融资,{},武侯区,成都宝钻信息技术咨询有限公司,开发/测试/运维类,数据开发,0,,,,0.0,0.0,岗位职责：1、数据基础管理：对公司各项目数据进行管理，主要包括需求管理，质量管理，及交付使用管理；2、对整体业务状况进行跟踪分析，为公司提供全面的数据分析结果；3、辅助完成数据分析项目过程中的数据提取、数据分析、数据展示工作，编写数据分析报告；4、数据收集和网站分析：针对各项目的数据需求，对需求进行评估并网页结构进行分析，制定可交付的数据采集方案；5、通过用户行为分析，为产品、流程改进和技术解决方案提供基于运营数据分析的支持；招聘要求：1、大专及以上学历，专业不限；2、熟练掌握数据分析软件，有较好分析能力，能够全面高效的分析出数据中所出的问题，并给出有效的解决方案；3、具有良好的沟通能力，对工作认真，具有高度的责任心、进取心和团队协作力；4、具备数据统计，分析能力，对数字敏感和良好逻辑判断能力，愿意从事数据相关方面的工作；5、喜欢并有志于从事数据挖掘、信息分析、市场分析及相关行业的分析研究。,10,6,8.0,2018-03-20 11:51:22
8143,"{旅游,大数据,数据挖掘}","{旅游,大数据,数据挖掘}","{酒仙桥,大山子,将台路}",4138945,高级数据分析师,2018-03-20 11:40:56,"六险一金,年底多薪,带薪病假,周末双休",20k-40k,3-5年,本科,北京,全职,"移动互联网,O2O",途家网,500-2000人,D轮及以上,"{绩效奖金,五险一金,带薪年假,免费班车}",朝阳区,途家网网络技术（北京）有限公司,产品/需求/项目类,数据分析,0,14号线东段,望京南,14号线东段_望京南;14号线东段_将台,116.48937,39.979503,工作内容：1、熟悉业务，监控业务核心数据，跟进业务后续迭代；2、对接产品和运营，完成日常的数据分析和数据提取；3、对接技术，完成数仓、报表、可视化等项目；4、具有改进业务的能动性，能够和业务方合作落地目标；5、带领团队完成各业务线的数据分析工作，能够帮助团队内部人员成长；6、关注行业发展趋势，能够完成横向行业分析；任职要求：1、本科以上学历，3年以上旅游类等互联网公司数据分析工作经验；2、能够独立完成从数据提取到成果落地的一系列事情；3、带过团队；4、有高度的责任心和团队合作精神，学习能力和逻辑思维能力强，能承受一定的工作压力；,40,20,30.0,2018-03-20 11:40:56
282560,"{算法,大数据,数据挖掘,SPSS,sas}",{},,4290826,高级数据分析师,2018-03-20 11:30:35,"上市公司,大数据研发,数据分析,数据",10k-20k,3-5年,本科,深圳,全职,"O2O,电子商务",星美集团,500-2000人,上市公司,{},福田区,深圳星美汇商贸有限公司,开发/测试/运维类,数据开发,0,,,,0.0,0.0,岗位职责：1、负责完善公司报表体系设计，针对不同应用部门设计相应的数据报表。2、负责每月统计影院各类经营数据，完善数据指标体系；3、负责影片首映分析、档期分析等分析报表，为管理决策提供数据支持；4、对会员数据进行深入分析，挖掘，促进会员业务的发展。5、从公司产品的用户行为数据中分析、挖掘出有价值的信息，构建用户数据模型；任职要求：1、统招本科及以上学历，统计学、计算机、或数学相关专业毕业；2、能够熟练操作excel（精通透视表，条件格式，数据有效性等功能），并熟练使用PPT撰写报告；3、乐观开朗，责任心强，工作细致耐心，有良好的沟通能力；4、能够运用python、R等进行数据处理，或运用sas、spss等软件进行数据分析者优先；5、熟悉数据分析领域各种基础算法并能够在实际业务场景中灵活使用；6、具备大数据量级相关行业从业经验者三年以上。,20,10,15.0,2018-03-20 11:30:35
168607,"{金融,银行,大数据,业务运营,风控}","{金融,银行,大数据,业务运营,风控}","{五角场,复旦大学}",3806852,数据分析师,2018-03-20 11:05:56,"朝九晚六,做五休二,高薪,互联网",6k-10k,不限,本科,上海,全职,金融,北京普柏特,500-2000人,A轮,"{定期体检,带薪年假,弹性工作,五险一金}",杨浦区,北京普柏特信息科技有限公司,产品/需求/项目类,数据分析,0,10号线(航中路),五角场,10号线(航中路)_三门路;10号线(航中路)_江湾体育场;10号线(航中路)_五角场;10号线(虹桥火车站)_三门路;10号线(虹桥火车站)_江湾体育场;10号线(虹桥火车站)_五角场,121.512935,31.307607,岗位描述：1、建立和完善贷后报表体系，负责数据的收集整理，制作和维护日常报表；2、监控贷后业务核心指标，深入分析贷后指标异常等情况，并提出优化解决方案；3、跟进和分析策略执行情况，提出策略优化建议；4、制定并优化运营流程5、基于贷后的角度深入分析公司资产风险6、完成其他部门的报表处理和数据提取需求岗位要求：1、本科及以上学历，数学、统计、计算机相关专业；2、1年以上数据分析相关工作经验，优秀的应届生亦可；3、精通Excel和SQL，熟练使用SAS软件；4、有互联网金融或银行信用卡贷后工作经验尤佳；5、具备较强的逻辑分析能力、数据敏感性；,10,6,8.0,2018-03-20 11:05:56
306614,"{游戏,广告营销,数据挖掘}","{游戏,广告营销,数据挖掘}",{望京},4290209,风控&amp;数据分析,2018-03-20 10:56:36,业务精准,10k-15k,1-3年,本科,北京,全职,移动互联网,椰子传媒,50-150人,不需要融资,"{""\""\""""}",朝阳区,北京云保网络科技有限公司,金融类,风控,0,14号线东段,来广营,14号线东段_来广营;14号线东段_东湖渠,116.468318,40.0126,风控&数据分析职责描述：1.分析判断结算风险、基于业务流程和投放过程的关键点提示风险。2.通过系统监控投放数据，对异常数据解读挖掘。3.收集和分析风险案例，并对风控策略进行日常运营和优化。4.日常运营监控、项目跟进等。任职要求：1.本科及以上学历，2年以上工作经验，熟悉广告、游戏（手游）业务者优先。2.善于钻研和挖掘，具备良好的逻辑分析能力。3.熟练使用Excel。4.具备优秀的团队合作意识、沟通表达能力、客观严谨态度。,15,10,12.5,2018-03-20 10:56:36
4828,"{大数据,可视化,助理,业务运营}",{},"{左家庄,国展,西坝河}",4290168,数据分析高级/专员,2018-03-20 10:53:38,"良好的氛围,晋升空间大,能力提升快",7k-13k,不限,本科,北京,全职,"移动互联网,电子商务",当当网,2000人以上,上市公司,"{年底双薪,节日礼物,技能培训,绩效奖金}",朝阳区,北京当当网信息技术有限公司,产品/需求/项目类,数据分析,0,10号线,光熙门,10号线_三元桥;13号线_光熙门;13号线_柳芳;机场线_三元桥,116.44041,39.96012,岗位职责：1、负责送货服务部数据分析组管理工作。2、负责从仓店出库到签收各个环节的数据挖掘，通过日报、周报、月报及时分析各环节出现的问题，并提出合理的整改意见。3、通过数据分析主动发现影响公司业务运营的数据问题，协助运营管理。4、负责部门在重大事宜决策时，及时提取数据和分析。任职要求：1、语言表达能力强，擅于沟通，思维敏捷，逻辑性强，较强的协调组织能力，工作细心，吃苦耐劳，能承受一定的工作压力。2、有物流管理经验，熟悉物流配送体系，物流信息系统操作，质量控制等相关工作。3、熟悉使用数据办公软件，必须熟悉ACCESS软件的程序编写。福利待遇：根据您的面试展现可提供优厚的待遇工作地址北京市朝阳区北三环东路8号静安中心,13,7,10.0,2018-03-20 10:53:38
